filename,stage,frame_index,left_arm_angle,right_arm_angle,left_leg_angle,right_leg_angle
R1ac3,Stage 2,87,167.00538320808352,168.92850052128193,191.480805456602,237.99098749062836
R1ac3,Stage 2,93,168.6900675259798,167.55237647953984,195.2689399015626,237.81105064542237
R1ac3,Stage 8,161,162.5050322132671,196.87920297482563,194.90429491767202,183.18068614955868
R1ac3,Stage 8,149,182.26872830129463,212.887377074015,191.95187513002477,135.31104895024353
R1ac3,Stage 7,135,99.20259697202165,258.36636600105953,187.36362310908441,194.90923392045465
R1ac3,Stage 3,120,84.61279338679103,272.8310016778653,258.4305872040265,255.6704814876932
R1ac3,Stage 3,108,195.58440116690443,170.3442206334628,238.9113151658448,226.02951107082734
R1ac3,Stage 3,109,181.05846210584872,167.26570920465238,234.24446858292845,221.84515713520804
R1ac3,Stage 3,121,180.1678377609063,342.21348017219344,239.1480672430219,260.9239299680662
R1ac3,Stage 7,134,166.94475277620342,132.9365930088449,184.647213308281,192.72087329440296
R1ac3,Stage 8,148,152.2629964657792,335.4876822644046,146.80730384936288,91.95964630381033
R1ac3,Stage 8,160,155.50290502009878,198.6673419344517,169.31508759999727,148.6161752949768
R1ac3,Stage 2,92,167.48035668288696,180.62490048532538,211.47017965900335,155.2456931768912
R1ac3,Stage 2,86,168.66368304941628,162.23125114726113,171.63695715754648,215.69223250634897
R1ac3,Stage 2,79,152.79962217598987,185.61207378097924,161.36610829771737,204.01704597533683
R1ac3,Stage 2,51,174.71846118433618,132.98540121212943,139.23639479905884,202.9184688163538
R1ac3,Stage 2,45,167.1339569715356,141.12609526216497,153.70901896734847,205.72279041426356
R1ac3,Stage 4,125,262.763077974032,212.35784767211015,217.5024751859606,238.25052766758893
R1ac3,Stage 2,53,157.7622733859721,138.90049374238188,186.8337596274151,218.60195058824647
R1ac3,Stage 4,127,167.16439051359856,251.09542415738832,197.43262381349942,219.03945490479512
R1ac3,Stage 2,47,166.70480855606857,122.65471433943485,167.45643252314628,209.70100612554674
R1ac3,Stage 2,90,165.04879115458397,165.19427123682718,188.28045566882867,233.8741615570447
R1ac3,Stage 2,84,161.0264463188151,170.8376529542783,214.12212066249273,230.07673026574682
R1ac3,Stage 8,162,158.19859051364818,206.73481595291372,202.14337698005247,196.56920003326945
R1ac3,Stage 7,136,104.1670555226312,266.8201698801357,187.28020926684903,188.6226040879193
R1ac3,Stage 2,104,165.32696643213265,190.34651060994105,223.86799094705188,235.6853087131167
R1ac3,Stage 7,137,174.06847307508022,234.1623470457217,187.7388625962331,170.95834175176648
R1ac3,Stage 2,85,154.49209660083136,182.0046218823899,209.22805194314518,234.30725958386253
R1ac3,Stage 2,91,166.06567598492964,173.52195993556776,235.58766306023284,195.51204872756128
R1ac3,Stage 2,46,173.0462650178894,165.01514240343636,180.65854317756362,198.14826754371666
R1ac3,Stage 4,126,179.77250802665995,259.8124534929151,205.70775557558872,230.60813069255062
R1ac3,Stage 2,52,167.87784033098555,166.32869286780416,194.2668163458324,217.09140084457582
R1ac3,Stage 2,56,154.0262279997653,168.40129788338317,179.67940346055397,207.94447193033733
R1ac3,Stage 4,122,244.46719351448775,205.09625046269215,249.3503860942099,256.9303114203972
R1ac3,Stage 2,42,150.0241758871879,163.55421700028492,185.89526492189032,216.20653097565292
R1ac3,Stage 2,95,173.46716700322722,158.1185387128409,234.99410001016415,197.99852190431605
R1ac3,Stage 2,81,172.97786901848994,161.40314195206165,194.91843872355264,229.52991360350396
R1ac3,Stage 2,100,170.91627875408872,162.1023360028775,221.24282892272515,193.39901777566809
R1ac3,Stage 2,101,166.7525827958714,167.22958501413615,165.38261702223315,238.13875131969985
R1ac3,Stage 2,80,171.8929821649467,169.28165275563998,180.69869438298346,230.16708226459
R1ac3,Stage 2,94,171.86989764584402,167.22481921995242,176.3289749862215,229.08561677997488
R1ac3,Stage 2,43,167.66886053401194,152.686725581703,157.24708195396272,195.42874174589628
R1ac3,Stage 4,123,243.43494882292202,193.3924977537511,239.2472990770652,246.9095072658281
R1ac3,Stage 2,57,139.06464928493156,173.60810894079142,207.19767988416834,213.61735718491917
R1ac3,Stage 2,69,138.69498790884,165.11542771583453,168.84229636797974,206.29605888338153
R1ac3,Stage 2,41,151.79957952533823,158.52924539723958,168.92979742206063,200.91103311535468
R1ac3,Stage 2,55,153.70009357498307,177.83892051177364,168.6900675259798,203.86455733177817
R1ac3,Stage 2,82,170.81733770414994,176.16162670257216,185.4566545202868,232.96033757832026
R1ac3,Stage 2,96,172.72588521883097,162.2630908035333,195.8952683725813,242.79972752582958
R1ac3,Stage 8,158,162.3164281601023,210.42829754650901,192.07733632099365,185.94686305397352
R1ac3,Stage 2,103,144.7753170668612,160.1863250188819,218.5812132697612,233.08340653767073
R1ac3,Stage 3,119,290.55604521958344,328.4510442800202,258.737480974974,264.80557109226515
R1ac3,Stage 3,118,260.4146596675081,325.304846468766,245.37243355303045,268.94087094809476
R1ac3,Stage 2,102,171.17894916777192,161.91655461695134,207.5422435313411,273.136187548787
R1ac3,Stage 8,159,162.98207146241566,196.27172318421108,184.10955207451724,242.50555072544208
R1ac3,Stage 2,97,181.50743575877496,156.25050550713323,187.29567169328072,194.60253281850882
R1ac3,Stage 2,83,166.8274465766731,166.6605936097422,165.16327576204677,220.04081033300295
R1ac3,Stage 2,54,155.06120601963715,159.52484288599032,138.74499214675086,187.57685094895803
R1ac3,Stage 2,40,138.60298180225627,173.86274405073803,159.6223980798673,199.99289397986988
R1ac3,Stage 2,68,165.1491794823138,163.67780848716106,162.12625635880687,200.97252190298678
R1ac3,Stage 7,142,168.69006752597977,164.67423302261972,350.1570778032076,142.50146931023048
R1ac3,Stage 1,5,177.10873040377945,145.0794247591963,183.66778805553145,206.15143534625238
R1ac3,Stage 1,13,154.54090757521055,145.30484646876602,181.54456846874993,191.18729066179264
R1ac3,Stage 1,12,145.7096494144924,164.1361284131553,183.08218082452814,183.78539305027297
R1ac3,Stage 1,4,163.0601969790459,167.5988513007172,184.65531345927374,198.7813519753279
R1ac3,Stage 7,143,189.1064106684637,221.62767517615742,162.19464978548825,128.64940124675505
R1ac3,Stage 7,141,194.33465628792138,230.29173271373023,153.98234407379977,90.76215659491372
R1ac3,Stage 1,6,150.88465174380306,167.79127711463016,191.04793587993825,179.74519198699286
R1ac3,Stage 1,10,143.9804410965055,167.0066371920082,187.37091947217252,176.57266805230773
R1ac3,Stage 1,11,145.4561184046549,147.8543413751747,179.37904404358358,180.99695613760602
R1ac3,Stage 1,7,142.78609216048721,163.44292862436336,190.8924190890497,184.5735742756192
R1ac3,Stage 7,140,175.10285492502712,223.5447620216641,167.05680075952694,138.77837812255538
R1ac3,Stage 2,35,149.39359296849054,158.0399471614132,159.1683235812939,215.79199321179448
R1ac3,Stage 1,3,158.93530083132964,162.4477057012418,194.5382280976021,199.1214667018821
R1ac3,Stage 1,15,159.1226358664209,157.83365417791754,149.15836572600355,183.35955981422984
R1ac3,Stage 1,29,161.89496564705226,147.48808576894854,155.00569112785573,173.35776517467178
R1ac3,Stage 7,144,163.68816198078122,193.42551110594204,157.83041584753536,165.10981763267284
R1ac3,Stage 1,28,160.23020893071424,97.39400864259828,162.37582213354437,184.05168383782845
R1ac3,Stage 1,14,138.01690417176596,151.8855227605521,221.79250794307598,198.4195176949587
R1ac3,Stage 1,2,153.0733393075318,159.82934658814958,187.97193115483535,198.21709519782485
R1ac3,Stage 2,36,162.33209611536628,172.19932574224646,169.1241181581192,199.2970637474683
R1ac3,Stage 1,0,167.62463536137625,173.201135028101,174.10417803414254,190.81229982919203
R1ac3,Stage 1,16,159.61482443239447,179.19120333270766,169.6536949425846,187.73800429220967
R1ac3,Stage 1,17,171.8463482104611,181.06040828761337,164.78186486891386,188.66646244876407
R1ac3,Stage 1,1,157.65801888760495,158.90691009514808,171.58334153797492,189.44217904896442
R1ac3,Stage 2,37,171.2538377374448,176.90870307701348,168.52985899417615,201.9797152785169
R1ac3,Stage 1,26,148.18028631132879,169.41437507789897,172.06742457291003,201.90246824063175
R1ac3,Stage 1,32,157.2855876468328,161.85564435493768,174.09910671361118,206.7453927869875
R1ac3,Stage 1,33,157.55548501563405,164.53726529425495,175.48377839784766,206.37207775652266
R1ac3,Stage 1,27,150.0549246207711,161.82661837141694,173.2309835477556,212.26241733875162
R1ac3,Stage 2,39,172.21623016208366,170.86481164058983,170.67111209415066,205.41797971760573
R1ac3,Stage 1,19,160.59039001458515,145.92606763940748,172.78335934831645,188.64834150305413
R1ac3,Stage 1,31,159.50614827513544,152.55624809501035,170.7670180793304,201.0127897068726
R1ac3,Stage 1,25,160.1285292033912,157.21083011400836,174.62210780794206,194.51738583193497
R1ac3,Stage 1,24,153.4818357024011,155.6393491354598,172.60950700792674,192.9462383772949
R1ac3,Stage 1,30,150.25235306230533,157.53661535917402,173.14482454576216,199.86723305713915
R1ac3,Stage 1,18,160.00532725214708,161.2690104356813,173.1538778500404,194.10404463483457
R1ac3,Stage 2,38,173.51692630710275,171.96834390551626,173.26049409471,202.01451714155837
R1ac3,Stage 1,34,164.94537274428967,173.3497996833408,172.52053464035623,204.38016159377776
R1ac3,Stage 1,20,163.16833124175852,151.3895403340348,182.4137294996797,199.54870869878468
R1ac3,Stage 1,21,151.0490047925332,156.66595872329023,192.58956673145892,178.0316825119263
R1ac3,Stage 1,23,155.17760586266837,157.7406004320874,166.03722974601345,188.74484034714783
R1ac3,Stage 1,9,143.48628822444576,163.17992732795585,190.87715756550463,190.54917667008013
R1ac3,Stage 1,8,174.98651067531145,152.21207192698475,193.31557984540882,185.19117522197135
R1ac3,Stage 1,22,172.7460844770804,161.63144254888502,163.96780026961198,173.66175941293534
R1ac3,Stage 2,65,172.2621604397188,167.4637602087145,168.34898381421826,198.6707325927986
R1ac3,Stage 2,71,179.12159861213084,167.54906961371236,173.97053857050307,205.61778664203493
R1ac3,Stage 2,59,173.28367467396123,182.13820344385425,170.56525034976562,203.3901378837282
R1ac3,Stage 8,154,152.16488872715834,157.43469205271822,147.47126507242828,178.90097704087052
R1ac3,Stage 3,115,327.4880857689485,188.7461622625552,226.82083653919895,243.80345686480965
R1ac3,Stage 3,114,194.32271997820354,153.434948822922,240.93221246665934,240.76065657953873
R1ac3,Stage 6,133,165.66801892190267,159.46630320620196,192.23919014709267,184.46084825851656
R1ac3,Stage 8,155,166.02065401040431,173.2544203525172,168.63628552095616,199.01669624699034
R1ac3,Stage 2,58,157.14418601012636,186.03015026118015,151.31977188734885,202.90797843943048
R1ac3,Stage 2,70,155.7414225297665,170.2375342650254,164.5069258489155,208.43050610203363
R1ac3,Stage 2,64,145.6831696686253,161.746366329777,165.01228342911236,208.2590721238183
R1ac3,Stage 2,72,154.08831318913684,169.4389893088036,170.47340793279918,214.5448727910981
R1ac3,Stage 2,66,144.7358998695421,161.7005019401396,169.02913744779633,212.35590918784274
R1ac3,Stage 2,99,165.28281845834812,175.95551442581888,230.5974091458626,197.92149689506445
R1ac3,Stage 8,157,169.62680190304096,177.03036439853602,235.90783951634577,180.87870072791165
R1ac3,Stage 3,116,274.6974718220796,310.64013923533304,249.11129463663835,259.6359181945724
R1ac3,Stage 3,117,288.0041616059134,316.2551057961075,254.228249533195,273.131246938026
R1ac3,Stage 8,156,180.69306030271125,200.96444302775978,177.572575596076,213.6900675259798
R1ac3,Stage 2,98,164.61670303311868,163.3391320358959,220.2363583092738,193.89537239901736
R1ac3,Stage 2,67,167.03646028667384,167.47119229084848,156.95974490883626,204.19001867224142
R1ac3,Stage 2,73,171.54847762851406,169.3302171955033,158.6614916240504,200.97116121182108
R1ac3,Stage 2,77,171.13927906216983,169.45968057703072,177.38928154152225,219.51017373272504
R1ac3,Stage 2,63,159.5911924264358,166.37642156836287,162.80020761647376,205.95198050572168
R1ac3,Stage 5,131,173.36191260469747,148.6576425058121,182.0515089764614,201.33263917512775
R1ac3,Stage 2,88,166.44930236208162,168.74898506816967,188.15945333070852,239.4137475805389
R1ac3,Stage 8,146,167.6722292886831,153.7956530737318,188.39338969629432,177.72552294786274
R1ac3,Stage 8,152,179.4023011803852,232.18053549772017,163.41266144307258,167.46590328693912
R1ac3,Stage 3,107,182.90291565547855,166.0993274816992,227.4729470545732,226.03688766010148
R1ac3,Stage 3,113,164.68122944936334,169.8592068538872,241.01994411516972,234.45283143794293
R1ac3,Stage 3,112,165.58488734124404,160.8236662229394,232.2298255847647,233.231193926295
R1ac3,Stage 3,106,175.18000974083586,162.22239751658424,225.76913449867433,223.33041636819095
R1ac3,Stage 8,153,171.35834177925696,227.12634182185172,159.43260121284234,167.46365634724958
R1ac3,Stage 8,147,179.73494816900458,251.23513670710372,165.13627431967657,116.87501962532242
R1ac3,Stage 2,89,175.6012946450045,145.7059063237554,194.2589639768652,157.55484479947282
R1ac3,Stage 2,62,169.24576359134906,247.47060199706314,160.80115271614798,192.40929011279584
R1ac3,Stage 2,76,169.25205299286839,171.5730309785193,176.3651439105237,203.50865355298498
R1ac3,Stage 2,48,166.5257242043493,168.11134196037204,155.8725744631493,199.43342593732217
R1ac3,Stage 4,128,5.937416099481514,245.8104858459758,199.27747308366244,198.434948822922
R1ac3,Stage 2,60,140.71059313749967,168.90896151168027,155.21195352317304,203.56514147141888
R1ac3,Stage 2,74,173.20008972531616,169.5429514052968,169.23424445525708,219.30048882843764
R1ac3,Stage 5,132,185.5986841981709,122.04172302108365,158.61427206807167,192.4753530456535
R1ac3,Stage 8,151,179.66881421158462,211.87709014100372,160.74117869928438,161.40883553376597
R1ac3,Stage 8,145,107.1244896134725,243.87136090168718,127.6807799576442,169.75434336504688
R1ac3,Stage 7,139,235.61965527615513,329.0362434679265,143.5325932265189,169.22601120777205
R1ac3,Stage 3,110,198.36292399660775,178.6140821491878,230.39889093437105,230.03196979924343
R1ac3,Stage 3,105,189.07519445387467,164.21437998026843,236.10935086928436,234.3429982426255
R1ac3,Stage 3,111,171.9016053235773,170.4936871832774,246.78187535514346,233.63713141507074
R1ac3,Stage 7,138,203.7358753394477,259.59228868750995,190.26371526297226,192.25201865697375
R1ac3,Stage 8,150,182.9938379812888,274.92775042451535,165.66814303195835,158.30613039449588
R1ac3,Stage 2,75,189.62524815612392,197.00672272585263,161.82481005578626,184.41865414586272
R1ac3,Stage 2,61,152.50791355314982,181.1424994230443,148.59814275374265,188.39550046800238
R1ac3,Stage 4,129,134.92064301540788,119.22155821586011,190.31161641875528,193.02780821557346
R1ac3,Stage 2,49,160.9213054629026,178.51213247117224,164.7175423779469,193.88820896487547
R1ar2,Stage 2,6,152.80535021451178,171.80374214334225,191.60289592275143,198.33774327958938
R1ar2,Stage 4,36,154.77709640897754,10.895503683412706,211.89946040445267,259.11137394215973
R1ar2,Stage 3,22,169.69515353123398,148.69540820268355,222.1229263778604,213.5615877005117
R1ar2,Stage 8,57,175.4197880309113,197.79428789434587,131.99088883713424,126.04405337866821
R1ar2,Stage 3,23,170.9459543459994,156.442179102523,214.62646791164,201.75544785694123
R1ar2,Stage 4,37,176.57308125025634,192.21439152147232,223.2233243770578,262.03589593264456
R1ar2,Stage 2,7,125.84701592760952,183.62321079255187,201.77058044466028,211.60967612288218
R1ar2,Stage 2,5,113.1938344931135,179.64871206878905,179.67557842639368,195.2551187030578
R1ar2,Stage 3,21,174.80557109226518,156.50518233081388,211.4739121845535,199.5731258304102
R1ar2,Stage 3,35,186.0367606485878,3.7585556854720004,221.2019541985865,264.3032097481676
R1ar2,Stage 3,34,184.60009566626326,11.740719691028843,217.07993332679771,267.77734527539
R1ar2,Stage 3,20,181.75742810618627,131.65391808485055,218.5387497952851,208.22254997643003
R1ar2,Stage 2,4,163.49563861824498,172.32062827154806,189.02254824236712,190.59159662045835
R1ar2,Stage 3,18,187.3851474428628,147.24354355138195,194.66620480618764,197.4742093873828
R1ar2,Stage 3,24,184.0012187124765,149.01804855602202,217.78210694924792,206.069914791203
R1ar2,Stage 3,30,175.20668675340062,47.25679392645107,227.24419768664256,257.4770185006309
R1ar2,Stage 3,31,167.1365419923259,25.845464988452292,246.81823644020375,263.13710846733755
R1ar2,Stage 3,25,168.33760306195313,117.78792807301525,226.59668144907997,227.9429444843914
R1ar2,Stage 3,19,169.60567555163857,148.68474002805314,206.97429978511292,207.31482101917263
R1ar2,Stage 2,1,155.01876039378396,174.96806577717078,189.14010628896068,193.16721786097872
R1ar2,Stage 2,3,149.49459992592693,174.20956987143208,190.48121814413093,192.39680340816622
R1ar2,Stage 3,33,185.05565894803172,18.26288994219413,215.22066452406867,262.96885977601795
R1ar2,Stage 3,27,171.92556663573419,65.21026921515723,219.23995915481729,245.48184795310542
R1ar2,Stage 3,26,170.53767779197437,84.56329244896898,219.8472352334402,239.43592030539526
R1ar2,Stage 3,32,173.42565056100918,20.643757011707077,214.87505531123287,258.3866261768464
R1ar2,Stage 2,2,166.94025465984652,169.47760424434156,193.85097077653592,197.7415390534186
R1ar2,Stage 4,41,309.1621145477107,43.97696981133216,219.17458278704652,221.73274886235853
R1ar2,Stage 7,49,159.8482529657881,283.6061030542493,181.14058843533522,191.67545082959495
R1ar2,Stage 7,48,223.2698109847466,176.4482666451796,181.22004417891392,197.95533020089368
R1ar2,Stage 4,40,244.31345709453586,200.55604521958347,219.75084046811597,214.6414505510453
R1ar2,Stage 5,45,103.31763397294938,133.855508480266,191.68520054221048,204.93162879233412
R1ar2,Stage 4,42,172.06057888786492,224.62056329858103,192.59310614927273,199.29004621918875
R1ar2,Stage 4,43,180.00000000000003,36.161849907170094,190.96624574616843,188.60807092637688
R1ar2,Stage 1,0,162.84961721921908,174.5588179715238,172.71892033397737,171.4247673601648
R1ar2,Stage 5,44,118.36531840496522,54.893046543348866,169.95065141187513,147.452667183191
R1ar2,Stage 7,54,180.85039716826142,238.15754274001483,136.70407429866026,84.1093735837959
R1ar2,Stage 7,55,177.3080296315596,188.13010235415598,138.54912222413697,73.8201258096987
R1ar2,Stage 6,46,29.716333327449604,168.23171106797935,162.3956487561603,180.21444819537885
R1ar2,Stage 7,56,174.57799968473856,220.42163100066443,141.30362775628953,57.08490058656863
R1ar2,Stage 7,52,191.86872970378946,246.8882650734531,167.64576312405936,174.05379115679963
R1ar2,Stage 7,53,194.23921760647588,253.82242976627225,153.62466925374733,140.3009265165257
R1ar2,Stage 7,47,77.57405713457253,164.87054121685043,170.63785949256638,189.85132734280808
R1ar2,Stage 7,51,195.93118387603437,30.7499673021964,175.94516190722211,186.65974762413396
R1ar2,Stage 7,50,222.33699923393286,266.50536107274667,173.4599367931656,189.98455963009803
R1ar2,Stage 2,10,174.41013104017222,187.06344111251818,160.69819356350658,144.27926922218217
R1ar2,Stage 3,17,152.18570614422478,174.4358935821187,176.67259575827345,160.36133578329856
R1ar2,Stage 8,63,19.735558352842936,300.8465874121486,141.21351895627612,165.97300126595442
R1ar2,Stage 8,62,100.90502204523445,294.2277453179542,112.02305549681125,116.39797247938634
R1ar2,Stage 3,16,161.16374031865251,173.18807222611886,281.30993247402023,187.50149816504893
R1ar2,Stage 2,11,173.63643176435778,172.37005724546708,269.47756056304127,183.62497340645984
R1ar2,Stage 2,13,161.565051177078,173.453709216706,219.39383404853342,185.16505850867057
R1ar2,Stage 3,28,188.24466102943094,179.08430109256523,222.24300928480625,241.3768782835198
R1ar2,Stage 8,60,199.1790080258107,225.19577069432913,80.55296634890131,98.65679390838042
R1ar2,Stage 3,29,169.60688474427954,68.33799602812802,227.37818116358497,268.00025312423224
R1ar2,Stage 8,61,179.29654010263735,257.36978393742334,121.89102052659936,101.64597424848323
R1ar2,Stage 2,12,153.8501283640669,152.71080280938494,183.7235557812659,217.87498365109818
R1ar2,Stage 2,9,158.59825563729555,161.8994585443212,209.2028652098978,211.63718404959252
R1ar2,Stage 4,39,166.37882039614573,46.548157698977946,247.9057696584172,252.47774242063446
R1ar2,Stage 8,59,179.38394009160078,216.3716860332304,96.58752559410446,165.17907090891438
R1ar2,Stage 8,58,173.24383550513843,188.5663562040564,149.85598969280656,187.5238204386386
R1ar2,Stage 4,38,165.8117786935096,328.09984308226626,252.9575849468865,272.9474397724867
R1ar2,Stage 2,8,171.11934084947976,170.75222308238713,228.2617699794708,225.06214290352105
R1ar2,Stage 2,15,111.82033147361408,173.16763832258303,207.28177100156958,208.88972877508044
R1ar2,Stage 2,14,107.92361035059697,173.8018468451581,202.61986494804043,203.66859801213903
R1ar5,Stage 2,3,172.33868936485416,188.5093458653427,194.32115757198898,188.5364817142061
R1ar5,Stage 2,2,172.00100904059124,189.86400246527214,193.37996312706133,189.79894656017876
R1ar5,Stage 4,59,161.16221117105007,182.95077910900636,208.23922950863442,195.18583726220135
R1ar5,Stage 5,62,7.594643368591453,260.9575005178969,191.63225499489292,199.23178852203316
R1ar5,Stage 5,63,67.19350450839403,190.4914770123316,185.33335721222875,187.6493391286759
R1ar5,Stage 2,1,172.44683022497077,187.41566376835934,211.78178580981256,182.8400211487847
R1ar5,Stage 4,58,169.69515353123398,144.24611274556324,219.4888003076386,236.45060930694112
R1ar5,Stage 4,60,254.50072462349914,186.9867045366669,205.07240247828494,202.66455743469612
R1ar5,Stage 2,5,174.4268162416807,179.09935451081304,202.36727115915528,203.07336647805755
R1ar5,Stage 3,48,170.32173994686607,91.11601039140729,238.88836251852277,252.0477432289402
R1ar5,Stage 7,68,164.3926808620381,221.9920011108923,179.8010571206394,204.47286608182114
R1ar5,Stage 7,69,177.9965919658318,215.9154466882034,176.39153114743365,209.94117712036095
R1ar5,Stage 3,49,161.18469854188112,38.16656270909075,285.7719480568549,253.24823619418927
R1ar5,Stage 2,4,167.23304009320532,181.1457628381751,204.99992932404933,199.06919353734813
R1ar5,Stage 4,61,147.46440213885913,168.08630739474418,204.95393712426616,181.26395071756764
R1ar5,Stage 2,6,176.05481377096245,180.33663407889523,192.55169855072748,187.23591637813732
R1ar5,Stage 2,7,173.65644720643084,181.09683968056055,189.34467190209972,186.93332255869475
R1ar5,Stage 3,39,176.0868404750126,151.2125272432622,211.4763748482138,204.73591893273047
R1ar5,Stage 2,16,177.8094261359618,171.9075603746284,192.3050845997338,188.90745513773822
R1ar5,Stage 2,17,170.2578322940415,171.33443866027952,191.78041264015377,189.13003889392746
R1ar5,Stage 3,38,168.80589441572917,168.3770585043437,205.29006780302257,198.7971532178876
R1ar5,Stage 2,15,181.87694570254192,175.8000731915695,192.70130963388172,191.93953108243048
R1ar5,Stage 2,29,150.4612177404419,171.55009994491266,199.53760417762345,194.69003864450366
R1ar5,Stage 2,28,159.0979397376398,172.11108519016824,200.43864866104522,196.58982331732778
R1ar5,Stage 2,14,164.004749180606,178.70562200854758,199.65916545030606,192.92399173994679
R1ar5,Stage 8,77,169.8621961469149,214.55843219064874,141.64345184623403,104.52014901853703
R1ar5,Stage 2,10,178.9148111479573,179.31909749498098,185.89966973041425,164.0881430881321
R1ar5,Stage 2,11,166.094355607942,177.72669201919794,195.66408462536648,183.08218082452814
R1ar5,Stage 1,0,178.40885972880542,181.06091169026422,191.90232266601166,191.00588932818025
R1ar5,Stage 8,76,166.5838165181591,256.6724756973392,148.37839005375136,117.83405394055085
R1ar5,Stage 2,13,171.12858881639374,176.92867021399763,194.9525119928524,183.21044653885042
R1ar5,Stage 2,12,172.97432603878454,179.47756056304127,198.90374054193217,190.48788536340896
R1ar5,Stage 8,75,161.50769806358826,234.1690311076971,149.7707385639661,151.0084164434097
R1ar5,Stage 8,78,148.0693178962822,238.75959509414727,118.96005669395034,130.09237703630865
R1ar5,Stage 2,23,157.45282233235955,156.30797716553633,197.6792362828919,202.45519498218118
R1ar5,Stage 2,22,169.47921568612566,168.9115215219499,194.71928741434266,198.75028265108452
R1ar5,Stage 2,20,179.15678693904428,175.4991177055932,192.73180558767424,195.91155065372573
R1ar5,Stage 2,21,162.89727103094762,174.27139838323637,193.73408779669242,195.90854703731372
R1ar5,Stage 3,36,135.44612052442199,172.70846695979532,199.9178918416735,203.49976904014895
R1ar5,Stage 2,19,167.48741419854446,171.58765470957317,196.75232535602524,196.6010175075651
R1ar5,Stage 2,25,151.50436138175502,174.672036971932,195.86892874773562,197.26490105078386
R1ar5,Stage 2,31,147.98049339950066,170.15627660930565,200.20534562837608,199.751203661783
R1ar5,Stage 2,30,149.03624346792648,171.23925587620514,202.17506376579522,198.4674794753265
R1ar5,Stage 2,24,148.23612707769578,174.98933263934,198.27750390954023,196.90493992901114
R1ar5,Stage 2,18,157.16634582208246,174.12443293856398,197.41648046663136,194.48524862717883
R1ar5,Stage 3,37,190.26830579801023,178.10104944352292,204.6251596582443,199.70615692172797
R1ar5,Stage 3,35,123.23642871140325,175.4888750832862,201.28753387953302,200.42105541290738
R1ar5,Stage 2,32,93.81407483429035,174.5864603149591,196.22389176534696,198.9714884327582
R1ar5,Stage 2,26,167.40851601715545,170.356741551994,196.7740699936193,197.52705379785178
R1ar5,Stage 2,27,162.10094564679912,172.8749836510982,195.83950283163298,197.79451190388883
R1ar5,Stage 2,33,109.41798025479494,169.91183021660999,198.62614648755678,197.56521536108653
R1ar5,Stage 3,34,160.0168934781,171.79129592269277,199.63009769543697,198.16017374972225
R1ar5,Stage 3,47,171.24422757659678,178.1474131180609,221.54164882691686,242.2776157547925
R1ar5,Stage 3,53,163.33407918447836,40.66687856772808,232.60190243095136,253.8928662661191
R1ar5,Stage 7,67,130.16635350409518,213.00916502096072,187.723224570096,206.1195654029862
R1ar5,Stage 7,73,201.66898496210393,181.44412553093585,182.83108991725885,130.36078205788286
R1ar5,Stage 7,72,233.36588612403258,240.61098853367966,162.44985773791248,153.50283478583893
R1ar5,Stage 7,66,266.4513180260955,244.06919353734813,191.85687561076296,159.1007341953302
R1ar5,Stage 3,52,171.41830029420322,16.695327243433116,243.86155554455203,264.9707235742501
R1ar5,Stage 3,46,168.4699823875097,95.36306942004671,219.97180184074796,246.80140948635187
R1ar5,Stage 2,9,172.99396018035404,185.03823907333106,197.80303570110104,198.20728467203818
R1ar5,Stage 3,50,167.0053832080835,41.66726256958773,306.869897645844,256.1400019367364
R1ar5,Stage 3,44,166.21840276434637,90.3190155202269,237.24576805205928,241.92751306414704
R1ar5,Stage 7,70,195.8049882923134,246.23931055231026,134.2355604070526,159.32873490380504
R1ar5,Stage 7,65,8.90856128992265,252.29957221133282,163.8364095304976,179.0085893316302
R1ar5,Stage 7,71,187.85800775338217,320.4403320310055,154.95379922035724,103.30394430910309
R1ar5,Stage 3,45,165.96375653207352,128.10391580534647,232.29553421108812,228.44229884483633
R1ar5,Stage 3,51,167.15810371582785,76.94119685920327,226.65038222090308,268.99491399474584
R1ar5,Stage 2,8,159.39207993763023,186.0164312172283,196.19417404004867,192.93119875619968
R1ar5,Stage 4,55,174.38979813224228,350.28843181876096,212.6560940629762,254.19145681536875
R1ar5,Stage 3,41,167.5823302959493,122.6886108220138,217.0774543314715,212.92962330623934
R1ar5,Stage 7,74,193.1505622600892,190.2471468110175,151.51029790695426,233.33620139154007
R1ar5,Stage 3,40,165.18082992591778,156.5014343240479,205.55996517182382,227.62910872932406
R1ar5,Stage 3,54,169.84503004162312,61.42724732399285,220.7401159202114,264.61012502583696
R1ar5,Stage 4,56,185.9300276241347,354.8244774699037,217.93711351218434,262.35136345168235
R1ar5,Stage 3,42,174.3244987977105,113.39610462758546,222.67770482418828,222.0426149391903
R1ar5,Stage 6,64,96.73893203415692,182.90960706167343,186.92783266560158,187.12501634890182
R1ar5,Stage 3,43,172.0117979041663,236.93733753472293,197.99308781797376,208.128253689418
R1ar5,Stage 4,57,174.5421110418347,62.40270413135629,208.6257793927427,233.9709824522616
R1ar4,Stage 3,12,165.39555255320988,162.90009251021425,191.81606577051636,177.58310619300602
R1ar4,Stage 2,2,146.3543995039073,95.95535823954592,232.0420391737294,193.4393170724938
R1ar4,Stage 2,3,167.62915583571558,160.19964649327594,189.82393172341585,192.0458235136944
